year,paper_id,relative_pdf_path,puc_public_pdf_url,source_pdf_url
2003,wer200309,"artigos/artigos_WER03/alicia_martinez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/alicia_martinez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/alicia_martinez.pdf"
2003,wer200310,"artigos/artigos_WER03/claudia_hazan.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/claudia_hazan.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/claudia_hazan.pdf"
2003,wer200311,"artigos/artigos_WER03/denise_gastaldo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/denise_gastaldo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/denise_gastaldo.pdf"
2003,wer200312,"artigos/artigos_WER03/jorge_doorn.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/jorge_doorn.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/jorge_doorn.pdf"
2003,wer200313,"artigos/artigos_WER03/leandro_audy.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/leandro_audy.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/leandro_audy.pdf"
2003,wer200314,"artigos/artigos_WER03/karin_breitman.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/karin_breitman.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/karin_breitman.pdf"
2003,wer200315,"artigos/artigos_WER03/georgia_souza.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/georgia_souza.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/georgia_souza.pdf"
2003,wer200316,"artigos/artigos_WER03/maria_cagnin.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/maria_cagnin.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/maria_cagnin.pdf"
2003,wer200317,"artigos/artigos_WER03/carolina_felicissimo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/carolina_felicissimo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/carolina_felicissimo.pdf"
2003,wer200318,"artigos/artigos_WER03/edna_zanlorenci.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/edna_zanlorenci.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/edna_zanlorenci.pdf"
2003,wer200319,"artigos/artigos_WER03/juan_carvallo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/juan_carvallo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/juan_carvallo.pdf"
2003,wer200320,"artigos/artigos_WER03/alvaro_rocha.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/alvaro_rocha.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/alvaro_rocha.pdf"
2003,wer200321,"artigos/artigos_WER03/priscilla_pagliuso.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/priscilla_pagliuso.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/priscilla_pagliuso.pdf"
2003,wer200322,"artigos/artigos_WER03/carla_silva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER03/carla_silva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2003/carla_silva.pdf"
2004,wer200401,"artigos/artigos_WER04/Vito_Perrone.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Vito_Perrone.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Vito_Perrone.pdf"
2004,wer200402,"artigos/artigos_WER04/Anderson_Belgamo-1.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Anderson_Belgamo-1.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Anderson_Belgamo-1.pdf"
2004,wer200403,"artigos/artigos_WER04/Tereza_Kirner.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Tereza_Kirner.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Tereza_Kirner.pdf"
2004,wer200404,"artigos/artigos_WER04/Adriana_Carniello.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Adriana_Carniello.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Adriana_Carniello.pdf"
2004,wer200405,"artigos/artigos_WER04/Carolina_Felicissimo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Carolina_Felicissimo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Carolina_Felicissimo.pdf"
2004,wer200406,"artigos/artigos_WER04/Flavio_Pedroza.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Flavio_Pedroza.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Flavio_Pedroza.pdf"
2004,wer200407,"artigos/artigos_WER04/Bill_Andreopoulos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Bill_Andreopoulos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Bill_Andreopoulos.pdf"
2004,wer200408,"artigos/artigos_WER04/Mabel_Bertolami.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Mabel_Bertolami.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Mabel_Bertolami.pdf"
2004,wer200409,"artigos/artigos_WER04/Luciana_Ballejos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Luciana_Ballejos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Luciana_Ballejos.pdf"
2004,wer200410,"artigos/artigos_WER04/M_Centeno.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/M_Centeno.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/M_Centeno.pdf"
2004,wer200411,"artigos/artigos_WER04/Luiz_Cysneiros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Luiz_Cysneiros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Luiz_Cysneiros.pdf"
2004,wer200412,"artigos/artigos_WER04/Lucia_Bastos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Lucia_Bastos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Lucia_Bastos.pdf"
2004,wer200413,"artigos/artigos_WER04/A_Castor.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/A_Castor.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/A_Castor.pdf"
2004,wer200414,"artigos/artigos_WER04/Luciana_Paiva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Luciana_Paiva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Luciana_Paiva.pdf"
2004,wer200415,"artigos/artigos_WER04/Claudia_Ayala.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Claudia_Ayala.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Claudia_Ayala.pdf"
2004,wer200416,"artigos/artigos_WER04/Rodrigo_Espindola.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Rodrigo_Espindola.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Rodrigo_Espindola.pdf"
2004,wer200417,"artigos/artigos_WER04/Genesio_Neto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Genesio_Neto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Genesio_Neto.pdf"
2004,wer200418,"artigos/artigos_WER04/Alicia_Martinez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Alicia_Martinez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Alicia_Martinez.pdf"
2004,wer200419,"artigos/artigos_WER04/Maria_Leonardi.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Maria_Leonardi.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Maria_Leonardi.pdf"
2004,wer200420,"artigos/artigos_WER04/Bruno_Baixauli.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Bruno_Baixauli.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Bruno_Baixauli.pdf"
2004,wer200421,"artigos/artigos_WER04/Mariela_Haya.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Mariela_Haya.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Mariela_Haya.pdf"
2004,wer200422,"artigos/artigos_WER04/Anderson_Belgamo-2.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER04/Anderson_Belgamo-2.pdf","https://werpapers.dimap.ufrn.br/papers/WER2004/Anderson_Belgamo-2.pdf"
2005,wer200501,"artigos/artigos_WER05/luiz_cysneiros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/luiz_cysneiros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/luiz_cysneiros.pdf"
2005,wer200502,"artigos/artigos_WER05/miriam_sayao.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/miriam_sayao.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/miriam_sayao.pdf"
2005,wer200503,"artigos/artigos_WER05/ilca_webster1.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/ilca_webster1.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/ilca_webster1.pdf"
2005,wer200504,"artigos/artigos_WER05/isabel_diaz.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/isabel_diaz.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/isabel_diaz.pdf"
2005,wer200505,"artigos/artigos_WER05/alessandro_spinicci.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/alessandro_spinicci.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/alessandro_spinicci.pdf"
2005,wer200506,"artigos/artigos_WER05/pedro_valderas.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/pedro_valderas.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/pedro_valderas.pdf"
2005,wer200507,"artigos/artigos_WER05/michel_fortuna.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/michel_fortuna.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/michel_fortuna.pdf"
2005,wer200508,"artigos/artigos_WER05/ruzzana_chitchyan.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/ruzzana_chitchyan.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/ruzzana_chitchyan.pdf"
2005,wer200509,"artigos/artigos_WER05/lyrene_silva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/lyrene_silva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/lyrene_silva.pdf"
2005,wer200510,"artigos/artigos_WER05/zlatko_zlatev.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/zlatko_zlatev.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/zlatko_zlatev.pdf"
2005,wer200511,"artigos/artigos_WER05/bruno_baixauli.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/bruno_baixauli.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/bruno_baixauli.pdf"
2005,wer200512,"artigos/artigos_WER05/gabriela_aranda.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/gabriela_aranda.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/gabriela_aranda.pdf"
2005,wer200513,"artigos/artigos_WER05/rodrigo_espindola.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/rodrigo_espindola.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/rodrigo_espindola.pdf"
2005,wer200514,"artigos/artigos_WER05/ilca_webster2.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/ilca_webster2.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/ilca_webster2.pdf"
2005,wer200515,"artigos/artigos_WER05/claudia_hazan.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/claudia_hazan.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/claudia_hazan.pdf"
2005,wer200516,"artigos/artigos_WER05/alexandre_zanatta.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/alexandre_zanatta.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/alexandre_zanatta.pdf"
2005,wer200517,"artigos/artigos_WER05/rosa_pinto.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/rosa_pinto.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/rosa_pinto.pdf"
2005,wer200518,"artigos/artigos_WER05/ricardo_ramos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/ricardo_ramos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/ricardo_ramos.pdf"
2005,wer200519,"artigos/artigos_WER05/anderson_belgamo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/anderson_belgamo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/anderson_belgamo.pdf"
2005,wer200520,"artigos/artigos_WER05/xavier_franch.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/xavier_franch.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/xavier_franch.pdf"
2005,wer200521,"artigos/artigos_WER05/isabel_villanueva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/isabel_villanueva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/isabel_villanueva.pdf"
2005,wer200522,"artigos/artigos_WER05/pablo_thomas.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/pablo_thomas.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/pablo_thomas.pdf"
2005,wer200523,"artigos/artigos_WER05/simara_rocha.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER05/simara_rocha.pdf","https://werpapers.dimap.ufrn.br/papers/WER2005/simara_rocha.pdf"
2006,wer200600,"artigos/artigos_WER06/introducao-indice.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/introducao-indice.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/introducao-indice.pdf"
2006,wer200601,"artigos/artigos_WER06/bertolami.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/bertolami.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/bertolami.pdf"
2006,wer200602,"artigos/artigos_WER06/carvalho.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/carvalho.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/carvalho.pdf"
2006,wer200603,"artigos/artigos_WER06/lahoz.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/lahoz.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/lahoz.pdf"
2006,wer200604,"artigos/artigos_WER06/oliveira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/oliveira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/oliveira.pdf"
2006,wer200605,"artigos/artigos_WER06/susana_oliveira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/susana_oliveira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/susana_oliveira.pdf"
2006,wer200606,"artigos/artigos_WER06/pereira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/pereira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/pereira.pdf"
2006,wer200607,"artigos/artigos_WER06/fernandez.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/fernandez.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/fernandez.pdf"
2006,wer200608,"artigos/artigos_WER06/ridao.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/ridao.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/ridao.pdf"
2006,wer200609,"artigos/artigos_WER06/cintra.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/cintra.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/cintra.pdf"
2006,wer200610,"artigos/artigos_WER06/antonelli.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/antonelli.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/antonelli.pdf"
2006,wer200611,"artigos/artigos_WER06/lencastre.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/lencastre.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/lencastre.pdf"
2006,wer200612,"artigos/artigos_WER06/lindoso.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/lindoso.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/lindoso.pdf"
2006,wer200613,"artigos/artigos_WER06/dias.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/dias.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/dias.pdf"
2006,wer200614,"artigos/artigos_WER06/alves.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/alves.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/alves.pdf"
2006,wer200615,"artigos/artigos_WER06/bertini.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/bertini.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/bertini.pdf"
2006,wer200616,"artigos/artigos_WER06/degrande.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/degrande.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/degrande.pdf"
2006,wer200617,"artigos/artigos_WER06/brito.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/brito.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/brito.pdf"
2006,wer200618,"artigos/artigos_WER06/carvallo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER06/carvallo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2006/carvallo.pdf"
2007,wer200700_1,"artigos/artigos_WER07/Awer07-frota01.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Awer07-frota01.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Awer07-frota01.pdf"
2007,wer200700_2,"artigos/artigos_WER07/Bwer07-berry.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Bwer07-berry.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Bwer07-berry.pdf"
2007,wer200701,"artigos/artigos_WER07/Cwer07-leite01.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Cwer07-leite01.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Cwer07-leite01.pdf"
2007,wer200702,"artigos/artigos_WER07/Mwer07-cysneiros.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Mwer07-cysneiros.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Mwer07-cysneiros.pdf"
2007,wer200703,"artigos/artigos_WER07/Nwer07-fogelstrom.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Nwer07-fogelstrom.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Nwer07-fogelstrom.pdf"
2007,wer200704,"artigos/artigos_WER07/Ower07-frota02.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Ower07-frota02.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Ower07-frota02.pdf"
2007,wer200705,"artigos/artigos_WER07/Dwer07-werneck.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Dwer07-werneck.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Dwer07-werneck.pdf"
2007,wer200706,"artigos/artigos_WER07/Pwer07-bidian.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Pwer07-bidian.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Pwer07-bidian.pdf"
2007,wer200707,"artigos/artigos_WER07/Qwer07-ghanavati.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Qwer07-ghanavati.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Qwer07-ghanavati.pdf"
2007,wer200708,"artigos/artigos_WER07/Rwer07-thommazo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Rwer07-thommazo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Rwer07-thommazo.pdf"
2007,wer200709,"artigos/artigos_WER07/Ewer07-leite02.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Ewer07-leite02.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Ewer07-leite02.pdf"
2007,wer200710,"artigos/artigos_WER07/Fwer07-gonzales01.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Fwer07-gonzales01.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Fwer07-gonzales01.pdf"
2007,wer200711,"artigos/artigos_WER07/Gwer07-ladeira.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Gwer07-ladeira.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Gwer07-ladeira.pdf"
2007,wer200712,"artigos/artigos_WER07/Hwer07-mussbacher.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Hwer07-mussbacher.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Hwer07-mussbacher.pdf"
2007,wer200713,"artigos/artigos_WER07/Iwer07-gonzales02.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Iwer07-gonzales02.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Iwer07-gonzales02.pdf"
2007,wer200714,"artigos/artigos_WER07/Jwer07-amyot.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Jwer07-amyot.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Jwer07-amyot.pdf"
2007,wer200715,"artigos/artigos_WER07/Kwer07-li.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Kwer07-li.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Kwer07-li.pdf"
2007,wer200716,"artigos/artigos_WER07/Lwer07-tjongl.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Lwer07-tjongl.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Lwer07-tjongl.pdf"
2007,wer200717,"artigos/artigos_WER07/Swer07-ramos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Swer07-ramos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Swer07-ramos.pdf"
2007,wer200718,"artigos/artigos_WER07/Twer07-souza.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Twer07-souza.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Twer07-souza.pdf"
2007,wer200719,"artigos/artigos_WER07/Uwer07-daneva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Uwer07-daneva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Uwer07-daneva.pdf"
2007,wer200720,"artigos/artigos_WER07/Vwer07-kiyaviskaya.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Vwer07-kiyaviskaya.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Vwer07-kiyaviskaya.pdf"
2007,wer200721,"artigos/artigos_WER07/Xwer07-farzad.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER07/Xwer07-farzad.pdf","https://werpapers.dimap.ufrn.br/papers/WER2007/Xwer07-farzad.pdf"
2008,wer200800_1,"artigos/artigos_WER08/Preface.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/Preface.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/Preface.pdf"
2008,wer200800_2,"artigos/artigos_WER08/Portada.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/Portada.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/Portada.pdf"
2008,wer200800_3,"artigos/artigos_WER08/Index.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/Index.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/Index.pdf"
2008,wer200800_4,"artigos/artigos_WER08/InvitedTalk.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/InvitedTalk.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/InvitedTalk.pdf"
2008,wer200801,"artigos/artigos_WER08/incera.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/incera.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/incera.pdf"
2008,wer200802,"artigos/artigos_WER08/bertolami.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/bertolami.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/bertolami.pdf"
2008,wer200803,"artigos/artigos_WER08/serrano.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/serrano.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/serrano.pdf"
2008,wer200804,"artigos/artigos_WER08/cabral.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/cabral.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/cabral.pdf"
2008,wer200805,"artigos/artigos_WER08/tjong.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/tjong.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/tjong.pdf"
2008,wer200806,"artigos/artigos_WER08/laguna.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/laguna.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/laguna.pdf"
2008,wer200807,"artigos/artigos_WER08/romero.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/romero.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/romero.pdf"
2008,wer200808,"artigos/artigos_WER08/carrizo.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/carrizo.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/carrizo.pdf"
2008,wer200809,"artigos/artigos_WER08/lemos.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/lemos.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/lemos.pdf"
2008,wer200810,"artigos/artigos_WER08/dieste.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/dieste.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/dieste.pdf"
2008,wer200811,"artigos/artigos_WER08/aranda.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/aranda.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/aranda.pdf"
2008,wer200812,"artigos/artigos_WER08/seresht.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/seresht.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/seresht.pdf"
2008,wer200813,"artigos/artigos_WER08/silva.pdf","http://wer.inf.puc-rio.br/WERpapers/artigos/artigos_WER08/silva.pdf","https://werpapers.dimap.ufrn.br/papers/WER2008/silva.pdf"
